"Date(UTC)","BlockNumber","UnixTimeStamp","Value","ClientVersion"
"2/25/2023","16701648","1677283799","14429583932921","1.10.23"
"2/26/2023","16708759","1677370199","14441846209885","1.10.23"
"2/27/2023","16715878","1677456587","14451857463161","1.10.23"
"2/28/2023","16723012","1677542999","14462884951527","1.10.23"
"3/1/2023","16730120","1677629399","14475349057805","1.10.23"
"3/2/2023","16737239","1677715799","14484072273665","1.10.23"
"3/3/2023","16744337","1677802187","14491847399069","1.10.23"
"3/4/2023","16751436","1677888599","14501801408918","1.10.23"
"3/5/2023","16758545","1677974999","14510840252012","1.10.23"
"3/6/2023","16765664","1678061399","14520773920490","1.10.23"
"3/7/2023","16772776","1678147799","14533140027655","1.10.23"
"3/8/2023","16779890","1678234199","14543140874472","1.10.23"
"3/9/2023","16786998","1678320599","14555603773455","1.10.23"
"3/10/2023","16794111","1678406999","14569003378828","1.10.23"
"3/11/2023","16801193","1678493399","14578915845560","1.10.23"
"3/12/2023","16808307","1678579799","14591972156081","1.10.23"
"3/13/2023","16815414","1678666199","14600959457978","1.10.23"
"3/14/2023","16822540","1678752599","14613526970672","1.10.23"
"3/15/2023","16829658","1678838999","14626012993045","1.10.23"
"3/16/2023","16836760","1678925399","14635671681382","1.10.23"
"3/17/2023","16843879","1679011799","14647625524820","1.10.23"
"3/18/2023","16850993","1679098187","14655525218049","1.10.23"
"3/19/2023","16858115","1679184599","14667730336894","1.10.23"
"3/20/2023","16865230","1679270999","14680212663450","1.10.23"
"3/21/2023","16872360","1679357387","14689344174929","1.10.23"
"3/22/2023","16879476","1679443799","14701357483081","1.10.23"
"3/23/2023","16886598","1679530199","14711456519406","1.10.23"
"3/24/2023","16893704","1679616587","14718238024485","1.10.23"
"3/25/2023","16900826","1679702987","14726181943514","1.10.23"
"3/26/2023","16907949","1679789399","14738276445115","1.10.23"
"3/27/2023","16915071","1679875799","14748288113945","1.10.23"
"3/28/2023","16922186","1679962199","14760779038408","1.10.23"
"3/29/2023","16929297","1680048599","14770808026888","1.10.23"
"3/30/2023","16936409","1680134999","14782978577631","1.10.23"
"3/31/2023","16943528","1680221399","14794680093550","1.11.5"
"4/1/2023","16950651","1680307787","14804607097443","1.11.5"
"4/2/2023","16957765","1680394199","14817163157747","1.11.5"
"4/3/2023","16964862","1680480587","14827289283003","1.11.5"
"4/4/2023","16971940","1680566987","14839647332783","1.11.5"
"4/5/2023","16978963","1680653399","14849495077394","1.11.5"
"4/6/2023","16986004","1680739799","14861354095875","1.11.5"
"4/7/2023","16992998","1680826199","14872326136639","1.11.5"
"4/8/2023","17000059","1680912599","14884871201859","1.11.5"
"4/9/2023","17007121","1680998999","14895600363848","1.11.5"
"4/10/2023","17014164","1681085387","14905496150860","1.11.5"
"4/11/2023","17021230","1681171799","14916559390919","1.11.5"
"4/12/2023","17028289","1681258199","14921184731741","1.11.5"
"4/13/2023","17035300","1681344587","14933771164858","1.11.5"
"4/14/2023","17041815","1681430999","14944681201732","1.11.5"
"4/15/2023","17048819","1681517387","14954359895522","1.11.5"
"4/16/2023","17055839","1681603799","14967112826020","1.11.5"
"4/17/2023","17062882","1681690199","14977074630074","1.11.5"
"4/18/2023","17069946","1681776599","14987296303626","1.11.5"
"4/19/2023","17077016","1681862999","14999893719507","1.11.5"
"4/20/2023","17084096","1681949387","15010023212807","1.11.5"
"4/21/2023","17091123","1682035787","15020077144232","1.11.5"
"4/22/2023","17098221","1682122187","15032672636855","1.11.5"
"4/23/2023","17105357","1682208587","15042903201942","1.11.5"
"4/24/2023","17112489","1682294999","15053201658066","1.11.5"
"4/25/2023","17119620","1682381387","15065520161720","1.11.5"
"4/26/2023","17126744","1682467799","15075719535103","1.11.5"
"4/27/2023","17133868","1682554187","15088880156201","1.11.5"
"4/28/2023","17140978","1682640599","15094448551364","1.11.5"
"4/29/2023","17148100","1682726999","15107106486545","1.11.5"
"4/30/2023","17155213","1682813399","15117371733197","1.11.5"
"5/1/2023","17162334","1682899799","15126216506699","1.11.5"
"5/2/2023","17169444","1682986199","15138795737512","1.11.5"
"5/3/2023","17176555","1683072599","15142249058016","1.11.5"
"5/4/2023","17183655","1683158999","15151960002830","1.11.5"
"5/5/2023","17190779","1683245399","15162116470611","1.11.5"
"5/6/2023","17197908","1683331799","15172203602896","1.11.5"
"5/7/2023","17205017","1683418199","15182292553013","1.11.5"
"5/8/2023","17212128","1683504587","15192420869286","1.11.5"
"5/9/2023","17219242","1683590987","15204921295388","1.11.5"
"5/10/2023","17226356","1683677399","15215149230875","1.11.5"
"5/11/2023","17233461","1683763787","15225225966955","1.11.5"
"5/12/2023","17240503","1683850187","15235381182235","1.11.5"
"5/13/2023","17247422","1683936599","15247931469337","1.11.5"
"5/14/2023","17254500","1684022987","15258082983751","1.11.5"
"5/15/2023","17261552","1684109387","15270257258961","1.11.5"
"5/16/2023","17268635","1684195787","15280397942465","1.11.5"
"5/17/2023","17275721","1684282199","15290432452216","1.11.5"
"5/18/2023","17282794","1684368599","15302545568165","1.11.5"
"5/19/2023","17289905","1684454999","15313883174257","1.11.5"
"5/20/2023","17296988","1684541387","15322408092554","1.11.5"
"5/21/2023","17304099","1684627799","15332024904097","1.11.5"
"5/22/2023","17311193","1684714199","15344584719907","1.11.5"
"5/23/2023","17318301","1684800587","15353583025156","1.11.5"
"5/24/2023","17325399","1684886999","15363183581645","1.11.5"
"5/25/2023","17332511","1684973399","15367254939237","1.11.5"
"5/26/2023","17339621","1685059799","15376265131891","1.11.5"
"5/27/2023","17346740","1685146199","15388343121886","1.11.5"
"5/28/2023","17353865","1685232587","15398492646858","1.11.5"
"5/29/2023","17360996","1685318999","15408652454507","1.11.5"
"5/30/2023","17368110","1685405399","15421262850154","1.11.5"
"5/31/2023","17375213","1685491799","15431439214678","1.11.5"
"6/1/2023","17382315","1685578199","15441470739429","1.11.5"
"6/2/2023","17389414","1685664599","15450875873113","1.11.5"
"6/3/2023","17396503","1685750987","15463046534971","1.11.5"
"6/4/2023","17403605","1685837399","15473201023449","1.11.5"
"6/5/2023","17410695","1685923799","15483368494720","1.11.5"
"6/6/2023","17417766","1686010199","15495838710479","1.11.5"
"6/7/2023","17424863","1686096599","15506037341844","1.11.5"
"6/8/2023","17431953","1686182999","15518757862469","1.11.5"
"6/9/2023","17439028","1686269399","15526316620829","1.11.5"
"6/10/2023","17446129","1686355799","15538443956718","1.11.5"
"6/11/2023","17453235","1686442199","15549718701844","1.11.5"
"6/12/2023","17460330","1686528599","15559781095630","1.11.5"
"6/13/2023","17467432","1686614999","15572496214539","1.11.5"
"6/14/2023","17474545","1686701399","15574165027723","1.11.5"
"6/15/2023","17481640","1686787787","15586149753793","1.11.5"
"6/16/2023","17488749","1686874199","15598007875657","1.11.5"
"6/17/2023","17495867","1686960587","15608296876020","1.11.5"
"6/18/2023","17503010","1687046999","15618350417434","1.11.5"
"6/19/2023","17510137","1687133399","15631072181702","1.11.5"
"6/20/2023","17517258","1687219799","15641215728105","1.11.5"
"6/21/2023","17524377","1687306187","15653857675251","1.11.5"
"6/22/2023","17531511","1687392587","15663976811215","1.11.5"
"6/23/2023","17538627","1687478999","15674326098107","1.11.5"
"6/24/2023","17545737","1687565399","15684307417352","1.11.5"
"6/25/2023","17552848","1687651799","15694419157279","1.11.5"
"6/26/2023","17559957","1687738199","15707177058695","1.11.5"
"6/27/2023","17567061","1687824587","15719868015904","1.11.5"
"6/28/2023","17574157","1687910987","15729010566375","1.11.5"
"6/29/2023","17581302","1687997399","15739151367280","1.11.5"
"6/30/2023","17588435","1688083799","15750470611985","1.11.5"
"7/1/2023","17595559","1688170199","15759699390812","1.11.5"
"7/2/2023","17602669","1688256599","15772240657790","1.11.5"
"7/3/2023","17609799","1688342999","15780571327628","1.11.5"
"7/4/2023","17616911","1688429399","15790314238693","1.11.5"
"7/5/2023","17624022","1688515787","15795900150798","1.11.5"
"7/6/2023","17631153","1688602187","15806101509952","1.11.5"
"7/7/2023","17638273","1688688599","15814129058686","1.11.5"
"7/8/2023","17645396","1688774999","15823656895588","1.11.5"
"7/9/2023","17652508","1688861387","15833697494272","1.11.5"
"7/10/2023","17659621","1688947799","15843800432174","1.11.5"
"7/11/2023","17666724","1689034199","15853961894447","1.11.5"
"7/12/2023","17673836","1689120587","15866982329757","1.11.5"
"7/13/2023","17680946","1689206987","15876139391701","1.11.5"
"7/14/2023","17688050","1689293399","15884557038979","1.11.5"
"7/15/2023","17695159","1689379799","15896981813128","1.11.5"
"7/16/2023","17702217","1689466187","15907040180740","1.11.5"
"7/17/2023","17709322","1689552599","15919467163146","1.11.5"
"7/18/2023","17716459","1689638999","15929321100913","1.11.5"
"7/19/2023","17723586","1689725399","15941531447162","1.11.5"
"7/20/2023","17730716","1689811799","15947179879841","1.11.5"
"7/21/2023","17737857","1689898187","15959918747065","1.11.5"
"7/22/2023","17744999","1689984599","15970030912211","1.11.5"
"7/23/2023","17752151","1690070999","15977085326570","1.11.5"
"7/24/2023","17759298","1690157399","15989076795092","1.11.5"
"7/25/2023","17766447","1690243799","15997140656055","1.11.5"
"7/26/2023","17773588","1690330199","16004866764866","1.11.5"
"7/27/2023","17780741","1690416599","16014532705882","1.11.5"
"7/28/2023","17787886","1690502999","16023332412308","1.11.5"
"7/29/2023","17795030","1690589387","16033446316777","1.11.5"
"7/30/2023","17802180","1690675799","16046116810656","1.11.5"
"7/31/2023","17809324","1690762199","16055678147937","1.11.5"
"8/1/2023","17816482","1690848599","16068316860754","1.11.5"
"8/2/2023","17823644","1690934999","16078477816049","1.11.5"
"8/3/2023","17830804","1691021387","16088551582913","1.11.5"
"8/4/2023","17837950","1691107799","16100732422034","1.11.5"
"8/5/2023","17845101","1691194187","16113334564122","1.11.5"
"8/6/2023","17852256","1691280599","16123444632583","1.11.5"
"8/7/2023","17859392","1691366987","16135828121905","1.11.5"
"8/8/2023","17866537","1691453399","16146037759521","1.11.5"
"8/9/2023","17873679","1691539787","16154669931443","1.11.5"
"8/10/2023","17880826","1691626199","16167326030407","1.11.5"
"8/11/2023","17887971","1691712587","16176627471727","1.11.5"
"8/12/2023","17895119","1691798999","16187736559208","1.11.5"
"8/13/2023","17902266","1691885399","16198016955157","1.11.5"
"8/14/2023","17909423","1691971799","16210689982964","1.11.5"
"8/15/2023","17916573","1692058187","16217778409693","1.11.5"
"8/16/2023","17923725","1692144599","16226498442581","1.11.5"
"8/17/2023","17930873","1692230975","16232587972147","1.11.5"
"8/18/2023","17938017","1692317399","16241595235783","1.11.5"
"8/19/2023","17945158","1692403799","16252346005423","1.11.5"
"8/20/2023","17952299","1692490175","16262544377416","1.11.5"
"8/21/2023","17959442","1692576599","16275311482798","1.11.5"
"8/22/2023","17966587","1692662999","16285536792701","1.11.5"
"8/23/2023","17973740","1692749387","16298103864290","1.11.5"
"8/24/2023","17980899","1692835799","16308051793636","1.11.5"
"8/25/2023","17988044","1692922199","16317642807716","1.11.5"
"8/26/2023","17995189","1693008599","16330090628319","1.11.5"
"8/27/2023","18002333","1693094987","16340295940352","1.11.5"
"8/28/2023","18009476","1693181399","16353015798703","1.11.5"
"8/29/2023","18016623","1693267799","16363239192057","1.11.5"
"8/30/2023","18023753","1693354199","16373391308311","1.11.5"
"8/31/2023","18030890","1693440599","16385697836514","1.11.5"
"9/1/2023","18038037","1693526999","16396358960368","1.11.5"
"9/2/2023","18045178","1693613387","16406555631016","1.11.5"
"9/3/2023","18052301","1693699799","16417038011582","1.11.5"
"9/4/2023","18059447","1693786199","16427298436924","1.11.5"
"9/5/2023","18066609","1693872587","16437460601223","1.11.5"
"9/6/2023","18073751","1693958999","16447668280953","1.11.5"
"9/7/2023","18080884","1694045399","16447466315012","1.11.5"
"9/8/2023","18088034","1694131787","16457752668455","1.11.5"
"9/9/2023","18095175","1694218199","16467894683412","1.11.5"
"9/10/2023","18102310","1694304587","16478021325725","1.11.5"
"9/11/2023","18109450","1694390999","16490581338041","1.11.5"
"9/12/2023","18116593","1694477399","16500847478645","1.11.5"
"9/13/2023","18123726","1694563799","16511109237185","1.11.5"
"9/14/2023","18130858","1694650199","16523876747751","1.11.5"
"9/15/2023","18137978","1694736599","16532351802896","1.11.5"
"9/16/2023","18145069","1694822999","16545909512891","1.11.5"
"9/17/2023","18152148","1694909399","16554836180523","1.11.5"
"9/18/2023","18159190","1694995799","16564830427528","1.11.5"
"9/19/2023","18166302","1695082187","16577413752710","1.11.5"
"9/20/2023","18173441","1695168599","16586253457673","1.11.5"
"9/21/2023","18180591","1695254999","16596447066039","1.11.5"
"9/22/2023","18187730","1695341387","16608476853129","1.11.5"
"9/23/2023","18194857","1695427799","16619041856784","1.11.5"
"9/24/2023","18202000","1695514199","16629393985992","1.11.5"
"9/25/2023","18209139","1695600599","16639749776167","1.11.5"
"9/26/2023","18216287","1695686999","16649728663631","1.11.5"
"9/27/2023","18223434","1695773399","16659982723918","1.11.5"
"9/28/2023","18230580","1695859799","16661732866190","1.11.5"
"9/29/2023","18237715","1695946199","16673233442411","1.11.5"
"9/30/2023","18244854","1696032599","16683671446885","1.11.5"
"10/1/2023","18252013","1696118999","16696118873576","1.11.5"
"10/2/2023","18259172","1696205399","16706453720833","1.11.5"
"10/3/2023","18266341","1696291787","16718993973507","1.11.5"
"10/4/2023","18273483","1696378175","16729020972414","1.11.5"
"10/5/2023","18280642","1696464599","16739302533002","1.11.5"
"10/6/2023","18287793","1696550999","16749797479396","1.11.5"
"10/7/2023","18294942","1696637387","16762364571140","1.11.5"
"10/8/2023","18302098","1696723799","16772627922526","1.11.5"
"10/9/2023","18309247","1696810199","16785217443507","1.11.5"
"10/10/2023","18316387","1696896587","16795350492199","1.11.5"
"10/11/2023","18323538","1696982987","16807764714135","1.11.5"
"10/12/2023","18330674","1697069399","16816360083287","1.11.5"
"10/13/2023","18337815","1697155799","16827944217628","1.11.5"
"10/14/2023","18344956","1697242199","16840618059653","1.11.5"
"10/15/2023","18352108","1697328599","16848997412661","1.11.5"
"10/16/2023","18359261","1697414999","16861724966691","1.11.5"
"10/17/2023","18366428","1697501399","16871483197950","1.11.5"
"10/18/2023","18373578","1697587799","16871512867591","1.11.5"
"10/19/2023","18380719","1697674187","16884051678274","1.11.5"
"10/20/2023","18387868","1697760599","16895827266501","1.11.5"
"10/21/2023","18395023","1697846999","16903622609586","1.11.5"
"10/22/2023","18402170","1697933399","16916101074483","1.11.5"
"10/23/2023","18409315","1698019799","16926367170989","1.11.5"
"10/24/2023","18416456","1698106199","16938825960687","1.11.5"
"10/25/2023","18423598","1698192587","16951516229823","1.11.5"
"10/26/2023","18430725","1698278987","16961661308816","1.11.5"
"10/27/2023","18437875","1698365399","16973546945537","1.11.5"
"10/28/2023","18445032","1698451799","16983604121362","1.11.5"
"10/29/2023","18452175","1698538187","16997295360875","1.11.5"
"10/30/2023","18459317","1698624587","17005957144723","1.11.5"
"10/31/2023","18466457","1698710999","17017718786952","1.11.5"
"11/1/2023","18473591","1698797399","17027916508923","1.11.5"
"11/2/2023","18480742","1698883799","17040533950710","1.11.5"
"11/3/2023","18487874","1698970199","17052083312691","1.11.5"
"11/4/2023","18495012","1699056587","17062253203528","1.11.5"
"11/5/2023","18502148","1699142999","17072250453994","1.11.5"
"11/6/2023","18509281","1699229399","17084804027132","1.11.5"
"11/7/2023","18516421","1699315799","17095001273396","1.11.5"
"11/8/2023","18523570","1699402187","17096544280026","1.11.5"
"11/9/2023","18530724","1699488599","17106092441872","1.11.5"
"11/10/2023","18537876","1699574999","17115704770447","1.11.5"
"11/11/2023","18545028","1699661387","17128430048714","1.11.5"
"11/12/2023","18552171","1699747787","17140961715851","1.11.5"
"11/13/2023","18559316","1699834199","17150992312069","1.11.5"
"11/14/2023","18566467","1699920587","17163554210510","1.11.5"
"11/15/2023","18573628","1700006999","17173656276898","1.11.5"
"11/16/2023","18580776","1700093399","17185884922269","1.11.5"
"Date(UTC)","BlockNumber","UnixTimeStamp","Value","ClientVersion"
"1/23/2019","7111289","1548202180","2159222046323","2.2.7"
"1/24/2019","7116274","1548288519","2163216961190","2.2.7"
"1/25/2019","7121375","1548374948","2165647704623","2.2.7"
"1/26/2019","7126462","1548461373","2170255409745","2.2.7"
"1/27/2019","7131517","1548547768","2173513641841","2.2.7"
"1/28/2019","7136539","1548634184","2177097126796","2.2.7"
"1/29/2019","7141416","1548720584","2180969001553","2.2.7"
"1/30/2019","7146292","1548806992","2185206643708","2.2.7"
"1/31/2019","7151230","1548893366","2188510365845","2.2.7"
"2/1/2019","7156164","1548979719","2192768974068","2.2.7"
"2/2/2019","7161010","1549066130","2196335032738","2.2.7"
"2/3/2019","7165949","1549152555","2199539262956","2.2.7"
"2/4/2019","7170808","1549239039","2202922577622","2.2.7"
"2/5/2019","7175752","1549325378","2205964379964","2.2.7"
"2/6/2019","7180654","1549411752","2208156880035","2.2.7"
"2/7/2019","7185533","1549498146","2211395741675","2.2.7"
"2/8/2019","7190465","1549584594","2215964082131","2.2.7"
"2/9/2019","7195382","1549670996","2218368252424","2.2.7"
"2/10/2019","7200281","1549757369","2220564799722","2.2.7"
"2/11/2019","7204582","1549843745","2223828818726","2.2.7"
"2/12/2019","7208771","1549930175","2227013951455","2.2.9"
"2/13/2019","7213043","1550016550","2229933721737","2.2.9"
"2/14/2019","7217203","1550102982","2233147525890","2.2.9"
"2/15/2019","7221377","1550189370","2236331760430","2.2.9"
"2/16/2019","7225536","1550275778","2240660388303","2.2.10"
"2/17/2019","7229750","1550362124","2242983196696","2.2.10"
"2/18/2019","7233897","1550448577","2246158679880","2.2.10"
"2/19/2019","7238097","1550534972","2249345984612","2.2.10"
"2/20/2019","7242392","1550621383","2253650730761","2.2.10"
"2/21/2019","7246851","1550712635","2257296470005","2.2.10"
"2/22/2019","7250875","1550794176","2260490532606","2.2.10"
"2/23/2019","7255115","1550880560","2263601768353","2.2.10"
"2/24/2019","7259468","1550966978","2267659736586","2.2.10"
"2/25/2019","7263727","1551053376","2271139184698","2.2.10"
"2/26/2019","7267963","1551139772","2274763869189","2.2.10"
"2/27/2019","7272243","1551226152","2277919261099","2.2.10"
"2/28/2019","7276521","1551312590","2281844468378","2.2.10"
"3/1/2019","7280899","1551398986","2285568976154","2.2.10"
"3/2/2019","7286903","1551485381","2289186463103","2.2.10"
"3/3/2019","7293291","1551571786","2294292538758","2.2.10"
"3/4/2019","7299681","1551658184","2297879556692","2.2.10"
"3/5/2019","7306064","1551744566","2302509439180","2.2.10"
"3/6/2019","7312491","1551831000","2306938077927","2.2.10"
"3/7/2019","7318905","1551917380","2310537972556","2.2.10"
"3/8/2019","7325328","1552003781","2315226481224","2.2.10"
"3/9/2019","7331716","1552090167","2319602556620","2.2.10"
"3/10/2019","7338104","1552176592","2323939319333","2.2.10"
"3/11/2019","7344613","1552262988","2327631924943","2.2.10"
"3/12/2019","7351004","1552349395","2331882964127","2.2.10"
"3/13/2019","7357449","1552435793","2336620821971","2.2.10"
"3/14/2019","7363849","1552522193","2340147502569","2.2.10"
"3/15/2019","7370286","1552608578","2344107896474","2.2.10"
"3/16/2019","7376696","1552694999","2348566763920","2.2.10"
"3/17/2019","7383215","1552781368","2352545236249","2.2.10"
"3/18/2019","7389628","1552867792","2356485192739","2.2.10"
"3/19/2019","7395988","1552954183","2361908842563","2.2.10"
"3/20/2019","7402401","1553040584","2365155767511","2.2.10"
"3/21/2019","7408882","1553126993","2369944154427","2.2.10"
"3/22/2019","7415252","1553213386","2374689519193","2.2.10"
"3/23/2019","7421669","1553299793","2380644975164","2.2.10"
"3/24/2019","7428093","1553386183","2384592275901","2.2.10"
"3/25/2019","7434528","1553472577","2388563082938","2.2.10"
"3/26/2019","7440955","1553558995","2393267976331","2.2.10"
"3/27/2019","7447300","1553645377","2398013393929","2.2.10"
"3/28/2019","7453766","1553731800","2402744291825","2.2.10"
"3/29/2019","7460155","1553818200","2407559754422","2.2.10"
"3/30/2019","7466508","1553904567","2412225211301","2.2.10"
"3/31/2019","7472888","1553990973","2416945872625","2.2.10"
"4/1/2019","7479301","1554077379","2421620402908","2.2.10"
"4/2/2019","7485716","1554163786","2427186268234","2.2.10"
"4/3/2019","7492076","1554250200","2431820257910","2.2.10"
"4/4/2019","7498412","1554336567","2437821683341","2.2.10"
"4/5/2019","7504810","1554422979","2443222727403","2.3.9"
"4/6/2019","7511241","1554509381","2446488276305","2.3.9"
"4/7/2019","7517710","1554595798","2451196731735","2.3.9"
"4/8/2019","7524167","1554682172","2455512135452","2.3.9"
"4/9/2019","7530613","1554768593","2460237201498","2.3.9"
"4/10/2019","7537034","1554854943","2464936906174","2.3.9"
"4/11/2019","7543494","1554941392","2469555087094","2.3.9"
"4/12/2019","7549877","1555027713","2474289718380","2.3.9"
"4/13/2019","7556312","1555114178","2478947336567","2.3.9"
"4/14/2019","7562793","1555200560","2483618960016","2.3.9"
"4/15/2019","7569206","1555286987","2487967683182","2.3.9"
"4/16/2019","7575652","1555373396","2491700607573","2.4.5"
"4/17/2019","7582053","1555459780","2497021087164","2.4.5"
"4/18/2019","7588436","1555546161","2501750351077","2.4.5"
"4/19/2019","7594860","1555632599","2506806874619","2.4.5"
"4/20/2019","7601290","1555718982","2511455208141","2.4.5"
"4/21/2019","7607662","1555805362","2516336901392","2.4.5"
"4/22/2019","7614122","1555891768","2520553552131","2.4.5"
"4/23/2019","7620549","1555978178","2525243857338","2.4.5"
"4/24/2019","7626867","1556064605","2529911785873","2.4.5"
"4/25/2019","7633247","1556150990","2535139468175","2.4.5"
"4/26/2019","7639719","1556237397","2539643698862","2.4.5"
"4/27/2019","7646173","1556323776","2544168400036","2.4.5"
"4/28/2019","7652636","1556410169","2548784900328","2.4.5"
"4/29/2019","7659025","1556496577","2552385130238","2.4.5"
"4/30/2019","7665482","1556582976","2556772725762","2.4.5"
"5/1/2019","7671906","1556669402","2562172973434","2.4.5"
"5/2/2019","7678364","1556755787","2566648386393","2.4.5"
"5/3/2019","7684789","1556842158","2572345361213","2.4.5"
"5/4/2019","7691137","1556928572","2576627554665","2.4.5"
"5/5/2019","7697824","1557017158","2580604182751","2.4.5"
"5/6/2019","7704050","1557101377","2585214996210","2.4.5"
"5/7/2019","7710407","1557187762","2589537937464","2.4.5"
"5/8/2019","7716799","1557274171","2593782237651","2.4.5"
"5/9/2019","7723149","1557360601","2599389996869","2.4.5"
"5/10/2019","7729500","1557446928","2603753960429","2.4.5"
"5/11/2019","7735940","1557533399","2609504664834","2.4.5"
"5/12/2019","7742340","1557619797","2615231764151","2.4.5"
"5/13/2019","7748797","1557706190","2619532682904","2.4.5"
"5/14/2019","7755358","1557795581","2625227788172","2.4.5"
"5/15/2019","7761626","1557878947","2629971130646","2.4.5"
"5/16/2019","7768084","1557965359","2636066305320","2.4.5"
"5/17/2019","7774424","1558051780","2641726125386","2.4.5"
"5/18/2019","7780870","1558138196","2646976712706","2.4.5"
"5/19/2019","7787274","1558224585","2651909445225","2.4.5"
"5/20/2019","7793659","1558310980","2656848192724","2.4.5"
"5/21/2019","7800002","1558397362","2662742289122","2.4.5"
"5/22/2019","7806340","1558483805","2667890268379","2.4.5"
"5/23/2019","7812739","1558570186","2673779918520","2.4.5"
"5/24/2019","7819073","1558656561","2679365359857","2.4.5"
"5/25/2019","7825468","1558742984","2685348820766","2.4.5"
"5/26/2019","7831991","1558829391","2690071863044","2.4.5"
"5/27/2019","7838422","1558915804","2695254657228","2.4.5"
"5/28/2019","7844818","1559002196","2700569398388","2.4.5"
"5/29/2019","7851152","1559088576","2706241552991","2.4.5"
"5/30/2019","7857692","1559174996","2711213633234","2.4.5"
"5/31/2019","7863995","1559261385","2717083328268","2.4.5"
"6/1/2019","7870462","1559347777","2722398752940","2.4.5"
"6/2/2019","7876839","1559434187","2728679606449","2.4.5"
"6/3/2019","7883222","1559520597","2734263988148","2.4.5"
"6/4/2019","7889538","1559606904","2739790387842","2.4.5"
"6/5/2019","7895948","1559693400","2744697134529","2.4.5"
"6/6/2019","7902349","1559779793","2749687168010","2.4.5"
"6/7/2019","7908791","1559866188","2755630828841","2.4.5"
"6/8/2019","7915140","1559952576","2760780815999","2.4.5"
"6/9/2019","7921524","1560039497","2767411699274","2.4.5"
"6/10/2019","7927840","1560125402","2770816628056","2.4.5"
"6/11/2019","7934307","1560211782","2776861590178","2.4.5"
"6/12/2019","7940679","1560298194","2782528613003","2.4.5"
"6/13/2019","7947059","1560384553","2788591423825","2.4.5"
"6/14/2019","7953466","1560470967","2793073982940","2.4.5"
"6/15/2019","7959879","1560557352","2798414110570","2.4.5"
"6/16/2019","7966242","1560643782","2804026345966","2.4.5"
"6/17/2019","7972678","1560730192","2810386066046","2.4.5"
"6/18/2019","7979059","1560816594","2814628035767","2.4.5"
"6/19/2019","7985436","1560903010","2820520973991","2.4.5"
"6/20/2019","7991836","1560989401","2826211591720","2.4.5"
"6/21/2019","7998224","1561075792","2832339822265","2.4.5"
"6/22/2019","8004556","1561162171","2836724725707","2.4.7"
"6/23/2019","8011034","1561248594","2842329406586","2.4.7"
"6/24/2019","8017414","1561334982","2847514742282","2.4.7"
"6/25/2019","8023862","1561421389","2852342641194","2.4.7"
"6/26/2019","8030280","1561507797","2858028093422","2.4.7"
"6/27/2019","8036706","1561594191","2864034881483","2.4.7"
"6/28/2019","8043091","1561680541","2870988721507","2.4.7"
"6/29/2019","8049493","1561767206","2875512279876","2.4.7"
"6/30/2019","8055908","1561853382","2880324146237","2.4.7"
"7/1/2019","8062346","1561939953","2885013619707","2.4.7"
"7/2/2019","8068757","1562026174","2890088499143","2.4.7"
"7/3/2019","8075174","1562112582","2895834398518","2.4.7"
"7/4/2019","8081571","1562198981","2901395713017","2.4.7"
"7/5/2019","8087994","1562285515","2906376251265","2.4.7"
"7/6/2019","8094372","1562371783","2912111391518","2.4.9"
"7/7/2019","8100834","1562458166","2915684228892","2.4.9"
"7/8/2019","8107330","1562544584","2920153555869","2.4.9"
"7/9/2019","8113762","1562630980","2925660717182","2.4.9"
"7/10/2019","8120194","1562717402","2930917763818","2.4.9"
"7/11/2019","8126611","1562803885","2936984550022","2.4.9"
"7/12/2019","8133031","1562890156","2941030770495","2.5.5"
"7/13/2019","8139384","1562976580","2946599799962","2.5.5"
"7/14/2019","8145818","1563062997","2951241346561","2.5.5"
"7/15/2019","8152343","1563149382","2954974630879","2.5.5"
"7/16/2019","8158681","1563235795","2960565529801","2.5.5"
"7/17/2019","8165005","1563322186","2966410582453","2.5.5"
"7/18/2019","8171374","1563408598","2971377750969","2.5.5"
"7/19/2019","8177862","1563494986","2976828287705","2.5.5"
"7/20/2019","8184219","1563581319","2981859235922","2.5.5"
"7/21/2019","8190722","1563667779","2985614301672","2.5.5"
"7/22/2019","8197135","1563754192","2989721071439","2.5.5"
"7/23/2019","8203611","1563840571","2994102929008","2.5.5"
"7/24/2019","8210086","1563926975","2998670378155","2.5.5"
"7/25/2019","8216529","1564013367","3004132080042","2.5.5"
"7/26/2019","8222882","1564099777","3010248684882","2.5.5"
"7/27/2019","8229324","1564186176","3014377380229","2.5.5"
"7/28/2019","8235810","1564272580","3019145373667","2.5.5"
"7/29/2019","8242270","1564358982","3023554738448","2.5.5"
"7/30/2019","8248644","1564445381","3028121571229","2.5.5"
"7/31/2019","8255135","1564531790","3032740491397","2.5.5"
"8/1/2019","8261560","1564618180","3038832165703","2.5.5"
"8/2/2019","8267903","1564704545","3044557887313","2.5.5"
"8/3/2019","8274403","1564790981","3048141760586","2.5.5"
"8/4/2019","8280873","1564877393","3054060451105","2.5.5"
"8/5/2019","8287314","1564963773","3057973147146","2.5.5"
"8/6/2019","8293772","1565050174","3063940944772","2.5.5"
"8/7/2019","8300201","1565136594","3067991776598","2.5.5"
"8/8/2019","8306699","1565222994","3073753951036","2.5.5"
"8/9/2019","8313079","1565309368","3077650684235","2.5.5"
