"Date(UTC)","BlockNumber","UnixTimeStamp","Value","ClientVersion"
"11/15/2021","13617098","1636934996","1145197945838","1.10.8"
"11/16/2021","13623419","1637021350","1147154363484","1.10.8"
"11/17/2021","13629675","1637107794","1149101335934","1.10.8"
"11/18/2021","13636067","1637194152","1151629454345","1.10.8"
"11/19/2021","13642441","1637280564","1153848373197","1.10.8"
"11/20/2021","13648664","1637366964","1155810255734","1.10.8"
"11/21/2021","13654965","1637453326","1158186878919","1.10.8"
"11/22/2021","13661255","1637539770","1160126143662","1.10.8"
"11/23/2021","13667612","1637626191","1162039598733","1.10.12"
"11/24/2021","13673956","1637712593","1161546692977","1.10.12"
"11/25/2021","13680268","1637798993","1163534961039","1.10.12"
"11/26/2021","13686563","1637885374","1165467470786","1.10.12"
"11/27/2021","13692783","1637971788","1165890500433","1.10.12"
"11/28/2021","13699166","1638058176","1167828425568","1.10.12"
"11/29/2021","13705423","1638144563","1170199295600","1.10.12"
"11/30/2021","13711627","1638230988","1172134023323","1.10.12"
"12/1/2021","13717878","1638317389","1174116456497","1.10.12"
"12/2/2021","13724121","1638403784","1176081509097","1.10.12"
"12/3/2021","13730365","1638490184","1178138574811","1.10.12"
"12/4/2021","13736667","1638576587","1180099308158","1.10.12"
"12/5/2021","13742831","1638663002","1182008747584","1.10.12"
"12/6/2021","13749072","1638749397","1184452934062","1.10.12"
"12/7/2021","13755346","1638835795","1183631309044","1.10.12"
"12/8/2021","13761613","1638922181","1185643339472","1.10.12"
"12/9/2021","13767828","1639008584","1188042164208","1.10.12"
"12/10/2021","13774109","1639094896","1189080932325","1.10.12"
"12/11/2021","13780541","1639181397","1191505889612","1.10.12"
"12/12/2021","13787038","1639267786","1193467161593","1.10.12"
"12/13/2021","13793566","1639354179","1195473141200","1.10.12"
"12/14/2021","13800041","1639440595","1197856719631","1.10.12"
"12/15/2021","13806429","1639526907","1199834125245","1.10.12"
"12/16/2021","13812914","1639613385","1202233566382","1.10.12"
"12/17/2021","13819312","1639699781","1204119648359","1.10.12"
"12/18/2021","13825771","1639786194","1206111299915","1.10.12"
"12/19/2021","13832277","1639872559","1205697951446","1.10.12"
"12/20/2021","13838728","1639958974","1207706487371","1.10.12"
"12/21/2021","13845275","1640045385","1208778632961","1.10.12"
"12/22/2021","13851724","1640131797","1210748463256","1.10.12"
"12/23/2021","13858158","1640218194","1212706453614","1.10.12"
"12/24/2021","13864566","1640304586","1215045096998","1.10.12"
"12/25/2021","13871025","1640390937","1217412761634","1.10.12"
"12/26/2021","13877509","1640477379","1219326698682","1.10.12"
"12/27/2021","13883959","1640563754","1221276971623","1.10.12"
"12/28/2021","13890424","1640650086","1223694846190","1.10.12"
"12/29/2021","13896874","1640736527","1225990403230","1.10.12"
"12/30/2021","13903389","1640822989","1227893222298","1.10.12"
"12/31/2021","13909824","1640909380","1226686424872","1.10.12"
"1/1/2022","13916222","1640995793","1229126536670","1.10.12"
"1/2/2022","13922714","1641082184","1231426133309","1.10.12"
"1/3/2022","13929210","1641168576","1231753321106","1.10.12"
"1/4/2022","13935682","1641255004","1234047990014","1.10.12"
"1/5/2022","13942153","1641341399","1236350731745","1.10.12"
"1/6/2022","13948629","1641427766","1238705833396","1.10.12"
"1/7/2022","13955017","1641514187","1241226137465","1.10.12"
"1/8/2022","13961450","1641600588","1243169337441","1.10.12"
"1/9/2022","13967969","1641686985","1245502537810","1.10.12"
"1/10/2022","13974474","1641773385","1247720901056","1.10.12"
"1/11/2022","13980903","1641859798","1249587416141","1.10.12"
"1/12/2022","13987430","1641946205","1248907852052","1.10.12"
"1/13/2022","13993867","1642032586","1251313242897","1.10.12"
"1/14/2022","14000313","1642119001","1253662397497","1.10.12"
"1/15/2022","14006748","1642205353","1254442459529","1.10.12"
"1/16/2022","14013237","1642291760","1256696619152","1.10.12"
"1/17/2022","14019751","1642378151","1259014172932","1.10.12"
"1/18/2022","14026213","1642464602","1261364943942","1.10.12"
"1/19/2022","14032671","1642550985","1263260148673","1.10.12"
"1/20/2022","14039148","1642637379","1265595196428","1.10.12"
"1/21/2022","14045638","1642723777","1267755756552","1.10.12"
"1/22/2022","14052033","1642810189","1270047791524","1.10.12"
"1/23/2022","14058587","1642896579","1271955719969","1.10.12"
"1/24/2022","14065037","1642982983","1271507847995","1.10.12"
"1/25/2022","14071484","1643069333","1273383886964","1.10.12"
"1/26/2022","14077940","1643155760","563176119162","1.10.15"
"1/27/2022","14084370","1643242157","565285937921","1.10.15"
"1/28/2022","14090868","1643328596","567997405453","1.10.15"
"1/29/2022","14097346","1643415001","569289488030","1.10.15"
"1/30/2022","14103794","1643501384","571100058904","1.10.15"
"1/31/2022","14110341","1643587773","573796837505","1.10.15"
"2/1/2022","14116811","1643674193","561483773324","1.10.15"
"2/2/2022","14123300","1643760575","563717481041","1.10.15"
"2/3/2022","14129767","1643846985","565755467883","1.10.15"
"2/4/2022","14136177","1643933394","568066780063","1.10.15"
"2/5/2022","14142739","1644019783","565103333268","1.10.15"
"2/6/2022","14149117","1644106203","567353655055","1.10.15"
"2/7/2022","14155664","1644192590","569682788308","1.10.15"
"2/8/2022","14162130","1644278942","572343740315","1.10.15"
"2/9/2022","14168561","1644365369","574573424328","1.10.15"
"2/10/2022","14175024","1644451794","576866893822","1.10.15"
"2/11/2022","14181461","1644538169","579716195447","1.10.15"
"2/12/2022","14187987","1644624583","579211804822","1.10.15"
"2/13/2022","14194460","1644710986","581499237568","1.10.15"
"2/14/2022","14200929","1644797380","583686584393","1.10.15"
"2/15/2022","14207387","1644883795","585899325581","1.10.15"
"2/16/2022","14213895","1644970127","587389718579","1.10.15"
"2/17/2022","14220312","1645056574","589617330869","1.10.15"
"2/18/2022","14226802","1645142968","591913696931","1.10.15"
"2/19/2022","14233210","1645229391","594025235942","1.10.15"
"2/20/2022","14239607","1645315791","596197661976","1.10.15"
"2/21/2022","14246130","1645402190","598786381276","1.10.15"
"2/22/2022","14252568","1645488601","600917106609","1.10.15"
"2/23/2022","14259033","1645574989","603022718492","1.10.15"
"2/24/2022","14265511","1645661348","602074873329","1.10.15"
"2/25/2022","14272001","1645747787","604960864182","1.10.15"
"2/26/2022","14278434","1645834183","605764187243","1.10.15"
"2/27/2022","14284899","1645920593","607983609016","1.10.15"
"2/28/2022","14291372","1646006966","610623969494","1.10.15"
"3/1/2022","14297798","1646093359","612435340802","1.10.15"
"3/2/2022","14304303","1646179774","614628481533","1.10.15"
"3/3/2022","14310705","1646266183","617250513423","1.10.15"
"3/4/2022","14317150","1646352592","619459920123","1.10.15"
"3/5/2022","14323642","1646438988","621592131192","1.10.15"
"3/6/2022","14330019","1646525399","623868837855","1.10.15"
"3/7/2022","14336435","1646611787","623617158590","1.10.15"
"3/8/2022","14342889","1646698138","625805081937","1.10.15"
"3/9/2022","14349286","1646784579","627941012589","1.10.15"
"3/10/2022","14355786","1646870942","629990725389","1.10.15"
"3/11/2022","14362283","1646957388","631832083998","1.10.15"
"3/12/2022","14368605","1647043756","633961892158","1.10.15"
"3/13/2022","14375118","1647130192","636240498882","1.10.15"
"3/14/2022","14381440","1647216589","638510812852","1.10.15"
"3/15/2022","14387911","1647302967","640764610811","1.10.15"
"3/16/2022","14394297","1647389392","643339801040","1.10.15"
"3/17/2022","14400706","1647475802","645649445144","1.10.15"
"3/18/2022","14407123","1647562193","647865616678","1.10.15"
"3/19/2022","14413529","1647648547","647413004549","1.10.15"
"3/20/2022","14419986","1647734966","649941415224","1.10.16"
"3/21/2022","14426416","1647821380","652026957507","1.10.16"
"3/22/2022","14432820","1647907798","652833707762","1.10.16"
"3/23/2022","14439259","1647994176","655184590231","1.10.16"
"3/24/2022","14445697","1648080585","657414096622","1.10.16"
"3/25/2022","14452125","1648166960","660233633384","1.10.16"
"3/26/2022","14458546","1648253398","662390767127","1.10.16"
"3/27/2022","14464957","1648339789","664640377345","1.10.16"
"3/28/2022","14471355","1648426193","666889742533","1.10.16"
"3/29/2022","14477824","1648512597","669159240806","1.10.16"
"3/30/2022","14484273","1648598987","667868420009","1.10.16"
"3/31/2022","14490662","1648685382","670198696308","1.10.16"
"4/1/2022","14497082","1648771768","672352168526","1.10.16"
"4/2/2022","14503507","1648858174","673187544905","1.10.16"
"4/3/2022","14509862","1648944504","675349560632","1.10.16"
"4/4/2022","14516288","1649030995","677141389133","1.10.16"
"4/5/2022","14522617","1649117376","679354906711","1.10.16"
"4/6/2022","14529043","1649203777","681492054820","1.10.16"
"4/7/2022","14535468","1649290194","683597309176","1.10.16"
"4/8/2022","14541892","1649376589","686346680717","1.10.16"
"4/9/2022","14548222","1649462957","688137722543","1.10.16"
"4/10/2022","14554656","1649549391","690667139972","1.10.16"
"4/11/2022","14561061","1649635729","689501495129","1.10.16"
"4/12/2022","14567500","1649722187","691791672909","1.10.16"
"4/13/2022","14573947","1649808555","693934989700","1.10.16"
"4/14/2022","14580275","1649895004","695648643923","1.10.16"
"4/15/2022","14586672","1649981382","696541836242","1.10.16"
"4/16/2022","14593086","1650067789","698759937080","1.10.16"
"4/17/2022","14599514","1650154188","700965633149","1.10.16"
"4/18/2022","14605929","1650240575","703005000428","1.10.16"
"4/19/2022","14612287","1650326989","705200797161","1.10.16"
"4/20/2022","14618686","1650413381","707494127735","1.10.16"
"4/21/2022","14625110","1650499777","709455360533","1.10.16"
"4/22/2022","14631402","1650586177","711257488018","1.10.16"
"4/23/2022","14637810","1650672530","713485236084","1.10.16"
"4/24/2022","14644186","1650758972","715710125045","1.10.16"
"4/25/2022","14650560","1650845351","717760277920","1.10.16"
"4/26/2022","14656885","1650931779","718384426249","1.10.16"
"4/27/2022","14663218","1651018184","720630233127","1.10.16"
"4/28/2022","14669601","1651104601","722817914282","1.10.16"
"4/29/2022","14675950","1651190990","724924240956","1.10.16"
"4/30/2022","14682317","1651277328","727116305692","1.10.16"
"5/1/2022","14688675","1651363783","729335273290","1.10.16"
"5/2/2022","14695055","1651450175","731134601759","1.10.16"
"5/3/2022","14701407","1651536579","733313938594","1.10.16"
"5/4/2022","14707750","1651622987","735447237966","1.10.16"
"5/5/2022","14713992","1651709381","738189392964","1.10.16"
"5/6/2022","14720296","1651795798","740388209096","1.10.16"
"5/7/2022","14726603","1651882192","742484203436","1.10.16"
"5/8/2022","14732865","1651968581","743284530552","1.10.16"
"5/9/2022","14739197","1652054978","745572074399","1.10.16"
"5/10/2022","14745388","1652141345","747871889832","1.10.16"
"5/11/2022","14751602","1652227763","750007800928","1.10.16"
"5/12/2022","14757938","1652314194","752134653183","1.10.16"
"5/13/2022","14764136","1652400599","754741594668","1.10.16"
"5/14/2022","14770489","1652486953","757022517504","1.10.16"
"5/15/2022","14776738","1652573376","759184370724","1.10.16"
"5/16/2022","14783027","1652659785","761432987066","1.10.16"
"5/17/2022","14789310","1652746177","761517917632","1.10.16"
"5/18/2022","14795598","1652832578","763683738675","1.10.16"
"5/19/2022","14801835","1652918994","765796615094","1.10.16"
"5/20/2022","14807952","1653005371","766706261256","1.10.16"
"5/21/2022","14814101","1653091772","768165092512","1.10.16"
"5/22/2022","14820261","1653178188","770083886586","1.10.16"
"5/23/2022","14826392","1653264589","771552038099","1.10.16"
"5/24/2022","14832596","1653350980","773359651107","1.10.16"
"5/25/2022","14838692","1653437380","775614733157","1.10.16"
"5/26/2022","14844843","1653523784","776936884396","1.10.16"
"5/27/2022","14850941","1653610170","778582697700","1.10.16"
"5/28/2022","14857145","1653696591","780785886207","1.10.16"
"5/29/2022","14863317","1653782987","779395033766","1.10.16"
"5/30/2022","14869476","1653869374","781544930054","1.10.16"
"5/31/2022","14875566","1653955783","783283340105","1.10.16"
"6/1/2022","14881715","1654042195","785433096015","1.10.16"
"6/2/2022","14887828","1654128549","788159271858","1.10.16"
"6/3/2022","14893990","1654214911","790213761643","1.10.16"
"6/4/2022","14900130","1654301398","791950995074","1.10.16"
"6/5/2022","14906032","1654387794","793997046063","1.10.16"
"6/6/2022","14911966","1654474195","795701509723","1.10.16"
"6/7/2022","14917763","1654560587","797448671882","1.10.16"
"6/8/2022","14923725","1654646996","799536021622","1.10.16"
"6/9/2022","14929605","1654733382","801216962549","1.10.16"
"6/10/2022","14935419","1654819785","803038889037","1.10.16"
"6/11/2022","14941301","1654906162","802110526349","1.10.16"
"6/12/2022","14947179","1654992586","803942296780","1.10.16"
"6/13/2022","14953016","1655078937","806155424196","1.10.16"
"6/14/2022","14958849","1655165394","807912316313","1.10.16"
"6/15/2022","14964588","1655251786","809692645909","1.10.16"
"6/16/2022","14970339","1655338180","810931272806","1.10.16"
"6/17/2022","14976159","1655424583","813154162394","1.10.16"
"6/18/2022","14982038","1655510974","815003385456","1.10.16"
"6/19/2022","14987845","1655597415","817451998984","1.10.16"
"6/20/2022","14993562","1655683775","819262110904","1.10.19"
"6/21/2022","14999440","1655770195","821677757955","1.10.19"
"6/22/2022","15004884","1655856567","823484754965","1.10.19"
"6/23/2022","15010247","1655942967","825233065185","1.10.19"
"6/24/2022","15015559","1656029390","827178941051","1.10.19"
"6/25/2022","15020912","1656115741","824977685485","1.10.19"
"6/26/2022","15026266","1656202174","827131026967","1.10.19"
"6/27/2022","15031582","1656288556","828825382082","1.10.19"
"6/28/2022","15036981","1656374964","830543584230","1.10.19"
"6/29/2022","15042300","1656461352","830830627701","1.10.19"
"6/30/2022","15047627","1656547774","832650027228","1.10.19"
"7/1/2022","15053270","1656634192","834863779775","1.10.19"
"7/2/2022","15059718","1656720574","837201709029","1.10.19"
"7/3/2022","15066212","1656807001","839828332290","1.10.19"
"7/4/2022","15072743","1656893357","842059183565","1.10.19"
"7/5/2022","15079172","1656979785","844298604357","1.10.19"
"7/6/2022","15085664","1657066163","846430007961","1.10.19"
"7/7/2022","15092137","1657152570","848673770143","1.10.19"
"7/8/2022","15098575","1657238971","847719461666","1.10.19"
"7/9/2022","15105118","1657325393","849939668086","1.10.19"
"7/10/2022","15111525","1657411732","852203380884","1.10.19"
"7/11/2022","15118030","1657498187","853076934606","1.10.19"
"7/12/2022","15124521","1657584590","855383019430","1.10.19"
"7/13/2022","15131022","1657670984","857527013426","1.10.19"
"7/14/2022","15137435","1657757389","859841992661","1.10.19"
"7/15/2022","15143967","1657843787","861877722878","1.10.19"
"7/16/2022","15150413","1657930196","864035792026","1.10.19"
"7/17/2022","15156849","1658016566","866291357803","1.10.19"
"7/18/2022","15163295","1658102990","868942011710","1.10.19"
"7/19/2022","15169747","1658189396","871030311314","1.10.19"
"7/20/2022","15176202","1658275724","869381037029","1.10.19"
"7/21/2022","15182667","1658362195","871639136487","1.10.19"
"7/22/2022","15189124","1658448573","874369802788","1.10.19"
"7/23/2022","15195602","1658534960","874964201724","1.10.19"
"7/24/2022","15202059","1658621398","877223648005","1.10.19"
"7/25/2022","15208452","1658707792","879850928107","1.10.19"
"7/26/2022","15214859","1658794172","882020693419","1.10.19"
"7/27/2022","15221229","1658880556","884909679460","1.10.19"
"7/28/2022","15227665","1658966986","887258623646","1.10.19"
"7/29/2022","15234107","1659053393","889343112894","1.10.19"
"7/30/2022","15240531","1659139791","891656762086","1.10.19"
"7/31/2022","15246938","1659226190","891083215389","1.10.19"
"8/1/2022","15253345","1659312576","893341222460","1.10.19"
"8/2/2022","15259782","1659398987","895646530435","1.10.19"
"8/3/2022","15266235","1659485397","896589395473","1.10.19"
"8/4/2022","15272601","1659571784","899292803419","1.10.19"
"8/5/2022","15278983","1659658169","902033865543","1.10.19"
"8/6/2022","15285492","1659744575","904600652307","1.10.19"
"8/7/2022","15291883","1659831000","906910988001","1.10.19"
"8/8/2022","15298326","1659917369","909190660159","1.10.19"
"8/9/2022","15304742","1660003779","911440346352","1.10.19"
"8/10/2022","15311099","1660090196","913572766755","1.10.19"
"8/11/2022","15317467","1660176592","913032733305","1.10.19"
"8/12/2022","15323782","1660262986","915454202014","1.10.19"
"8/13/2022","15330127","1660349379","917561273627","1.10.19"
"8/14/2022","15336493","1660435782","918275964290","1.10.19"
"8/15/2022","15342821","1660522175","920118727667","1.10.19"
"8/16/2022","15349102","1660608589","922357786062","1.10.19"
"8/17/2022","15355479","1660694993","924593573334","1.10.19"
"8/18/2022","15361773","1660781396","926749072215","1.10.19"
"8/19/2022","15368106","1660867770","929236342151","1.10.19"
"8/20/2022","15374362","1660954175","931482637706","1.10.19"
"8/21/2022","15380715","1661040573","933601486000","1.10.19"
"8/22/2022","15387073","1661126960","935806323323","1.10.19"
"8/23/2022","15393347","1661213381","934320907358","1.10.19"
"8/24/2022","15399699","1661299758","936166982092","1.10.19"
"8/25/2022","15405942","1661386140","938466957664","1.10.19"
"8/26/2022","15412161","1661472591","939994288963","1.10.19"
"8/27/2022","15418400","1661558995","941843117864","1.10.19"
"8/28/2022","15424635","1661645396","944023874841","1.10.19"
"8/29/2022","15430870","1661731793","946095396959","1.10.19"
"8/30/2022","15437200","1661818189","948225297304","1.10.19"
"8/31/2022","15443403","1661904576","950405696186","1.10.19"
"9/1/2022","15449660","1661990996","952628628614","1.10.19"
"9/2/2022","15455936","1662077390","955049063153","1.10.23"
"9/3/2022","15462201","1662163767","957344478256","1.10.23"
"9/4/2022","15468420","1662250164","956560872340","1.10.23"
"9/5/2022","15474688","1662336580","958511353323","1.10.23"
"9/6/2022","15480845","1662422969","960772851268","1.10.23"
"9/7/2022","15487111","1662509372","961156414758","1.10.23"
"9/8/2022","15493334","1662595767","963449718458","1.10.23"
"9/9/2022","15499624","1662682192","965668908224","1.10.23"
"9/10/2022","15505698","1662768599","967920981283","1.10.23"
"9/11/2022","15511725","1662854995","969785737928","1.10.23"
"9/12/2022","15517800","1662941375","971931686235","1.10.23"
"9/13/2022","15523841","1663027786","974195049182","1.10.23"
"9/14/2022","15529905","1663114163","976482738304","1.10.23"
"9/15/2022","15535818","1663200593","978391609734","1.10.23"
"9/16/2022","15542553","1663286999","977957748697","1.10.23"
"9/17/2022","15549645","1663373399","980278943591","1.10.23"
"9/18/2022","15556773","1663459799","982818621085","1.10.23"
"9/19/2022","15563904","1663546199","983706093159","1.10.23"
"9/20/2022","15571030","1663632599","978928664276","1.10.23"
"9/21/2022","15578168","1663718999","981214097024","1.10.23"
"9/22/2022","15585220","1663805399","983538497264","1.10.23"
"9/23/2022","15592374","1663891799","986037772447","1.10.23"
"9/24/2022","15599541","1663978199","988360627877","1.10.23"
"9/25/2022","15606709","1664064599","990557159880","1.10.23"
"9/26/2022","15613877","1664150999","992811262211","1.10.23"
"9/27/2022","15621025","1664237399","995120855144","1.10.23"
"9/28/2022","15628165","1664323799","997450645650","1.10.23"
"9/29/2022","15635328","1664410199","999770150691","1.10.23"
"9/30/2022","15642482","1664496599","1000698456453","1.10.23"
"10/1/2022","15649644","1664582999","1002994035241","1.10.23"
"10/2/2022","15656780","1664669399","1005282566544","1.10.23"
"10/3/2022","15663955","1664755799","1007045852068","1.10.23"
"10/4/2022","15671113","1664842199","1009015174348","1.10.23"
"10/5/2022","15678244","1664928599","1010934635368","1.10.23"
"10/6/2022","15685393","1665014999","1012981360933","1.10.23"
"10/7/2022","15692550","1665101399","1013796483980","1.10.23"
"10/8/2022","15699696","1665187799","1016125118624","1.10.23"
"10/9/2022","15706865","1665274199","1015634910477","1.10.23"
"10/10/2022","15714027","1665360599","1017715337537","1.10.23"
"10/11/2022","15721192","1665446999","1020172368053","1.10.23"
"10/12/2022","15728356","1665533399","1022625972441","1.10.23"
"10/13/2022","15735520","1665619799","1025056703357","1.10.23"
"10/14/2022","15742677","1665706199","1027716904760","1.10.23"
"10/15/2022","15749839","1665792599","1029984692089","1.10.23"
"10/16/2022","15757006","1665878999","1032371056847","1.10.23"
"10/17/2022","15764162","1665965399","1035126186941","1.10.23"
"10/18/2022","15771317","1666051799","1037298183503","1.10.23"
"10/19/2022","15778484","1666138199","1039195355324","1.10.23"
"10/20/2022","15785639","1666224599","1041855637362","1.10.23"
"10/21/2022","15792804","1666310999","1040538109361","1.10.23"
"10/22/2022","15799969","1666397399","1042595309258","1.10.23"
"10/23/2022","15807134","1666483799","1043560407922","1.10.23"
"10/24/2022","15814298","1666570199","1045884335697","1.10.23"
"10/25/2022","15821418","1666656599","1048219100358","1.10.23"
"10/26/2022","15828569","1666742999","1050407063402","1.10.23"
"10/27/2022","15835736","1666829399","1053139860932","1.10.23"
"10/28/2022","15842898","1666915799","1055757962891","1.10.23"
"10/29/2022","15850050","1667002199","1057923445115","1.10.23"
"10/30/2022","15857200","1667088599","1060249459383","1.10.23"
"10/31/2022","15864368","1667174999","1060322175927","1.10.23"
"11/1/2022","15871529","1667261399","1062649519078","1.10.23"
"11/2/2022","15878666","1667347799","1064993196056","1.10.23"
"11/3/2022","15885822","1667434199","1066165513367","1.10.23"
"11/4/2022","15892976","1667520599","1068942945631","1.10.23"
"11/5/2022","15900145","1667606999","1071268590780","1.10.23"
"11/6/2022","15907301","1667693387","1073717409317","1.10.23"
"11/7/2022","15914470","1667779799","1076455170655","1.10.23"
"11/8/2022","15921638","1667866199","1078871269517","1.10.23"
"11/9/2022","15928803","1667952599","1081324427785","1.10.23"
"11/10/2022","15935949","1668038999","1083746346013","1.10.23"
"11/11/2022","15943110","1668125399","1083073715462","1.10.23"
"11/12/2022","15950261","1668211799","1085527333421","1.10.23"
"11/13/2022","15957429","1668298199","1088223121300","1.10.23"
"11/14/2022","15964601","1668384599","1089794332542","1.10.23"
"11/15/2022","15971767","1668470999","1092231353667","1.10.23"
"11/16/2022","15978918","1668557399","1095031806760","1.10.23"
"11/17/2022","15986068","1668643799","1097571438161","1.10.23"
"11/18/2022","15993227","1668730199","1100447414059","1.10.23"
"11/19/2022","16000387","1668816599","1103261056270","1.10.23"
"11/20/2022","16007552","1668902999","1105853516885","1.10.23"
"11/21/2022","16014715","1668989399","1105622068677","1.10.23"
"11/22/2022","16021878","1669075799","1108291673185","1.10.23"
"11/23/2022","16029026","1669162199","1111237752596","1.10.23"
"11/24/2022","16036164","1669248599","1112411474514","1.10.23"
"11/25/2022","16043330","1669334999","1115962359529","1.10.23"
"11/26/2022","16050487","1669421399","1118556511625","1.10.23"
"11/27/2022","16057645","1669507799","1121585646081","1.10.23"
"11/28/2022","16064804","1669594199","1124495644574","1.10.23"
"11/29/2022","16071980","1669680599","1127448299148","1.10.23"
"11/30/2022","16079131","1669766999","1130287260527","1.10.23"
"12/1/2022","16086282","1669853399","1129065936729","1.10.23"
"12/2/2022","16093446","1669939799","1131861061094","1.10.23"
"12/3/2022","16100613","1670026199","1133417493319","1.10.23"
"12/4/2022","16107776","1670112599","1136002714133","1.10.23"
"12/5/2022","16114930","1670198999","1138946092798","1.10.23"
"12/6/2022","16122074","1670285399","1141905928241","1.10.23"
"12/7/2022","16129244","1670371799","1144803420784","1.10.23"
"12/8/2022","16136319","1670458199","1147299913365","1.10.23"
"12/9/2022","16143480","1670544599","1150310499505","1.10.23"
"12/10/2022","16150630","1670630999","1150821996570","1.10.23"
"12/11/2022","16157797","1670717399","1153796379130","1.10.23"
"12/12/2022","16164957","1670803799","1155746666723","1.10.23"
"12/13/2022","16172113","1670890199","1158673183481","1.10.23"
"12/14/2022","16179263","1670976599","1161589049282","1.10.23"
"12/15/2022","16186426","1671062999","1164438144678","1.10.23"
"12/16/2022","16193583","1671149399","1166817441261","1.10.23"
"12/17/2022","16200742","1671235799","1169597959831","1.10.23"
"12/18/2022","16207905","1671322199","1172523940490","1.10.23"
"12/19/2022","16215066","1671408587","1172483250251","1.10.23"
"12/20/2022","16222232","1671494999","1175046943575","1.10.23"
"12/21/2022","16229400","1671581399","1176389048018","1.10.23"
"12/22/2022","16236563","1671667799","1179330994964","1.10.23"
"12/23/2022","16243741","1671754199","1182627514127","1.10.23"
"12/24/2022","16250921","1671840599","1185093320675","1.10.23"
"12/25/2022","16258087","1671926999","1188397451637","1.10.23"
"12/26/2022","16265255","1672013399","1191433401530","1.10.23"
"12/27/2022","16272417","1672099799","1194349043584","1.10.23"
"12/28/2022","16279573","1672186199","1194252324705","1.10.23"
"12/29/2022","16286746","1672272599","1196809486354","1.10.23"
"12/30/2022","16293907","1672358999","1199425112149","1.10.23"
"12/31/2022","16301073","1672445399","1201207922062","1.10.23"
"1/1/2023","16308239","1672531799","1204461126556","1.10.23"
"1/2/2023","16315411","1672618199","1207376092475","1.10.23"
"1/3/2023","16322582","1672704599","1209919466372","1.10.23"
"1/4/2023","16329750","1672790999","1212762642257","1.10.23"
"1/5/2023","16336918","1672877399","1215572359186","1.10.23"
"1/6/2023","16344073","1672963799","1218477815033","1.10.23"
"1/7/2023","16351233","1673050199","1217608256990","1.10.23"
"1/8/2023","16358396","1673136599","1220382388056","1.10.23"
"1/9/2023","16365561","1673222999","1222185422578","1.10.23"
"1/10/2023","16372728","1673309399","1225064318274","1.10.23"
"1/11/2023","16379894","1673395799","1227279094929","1.10.23"
"1/12/2023","16387048","1673482199","1225228230208","1.10.23"
"1/13/2023","16394204","1673568599","1227750909907","1.10.23"
"1/14/2023","16401367","1673654999","1230098335815","1.10.23"
"1/15/2023","16408537","1673741399","1232806906208","1.10.23"
"1/16/2023","16415683","1673827799","1235646037417","1.10.23"
"1/17/2023","16422843","1673914199","1238455100486","1.10.23"
"1/18/2023","16430014","1674000599","1240057351667","1.10.23"
"1/19/2023","16437179","1674086999","1242425077910","1.10.23"
"1/20/2023","16444338","1674173399","1245868486531","1.10.23"
"1/21/2023","16451507","1674259799","1247750937825","1.10.23"
"1/22/2023","16458670","1674346199","1250370854000","1.10.23"
"1/23/2023","16465829","1674432599","1252423558638","1.10.23"
"1/24/2023","16472995","1674518999","1255298604969","1.10.23"
"1/25/2023","16480161","1674605399","1254094202597","1.10.23"
"1/26/2023","16487319","1674691799","1257042911795","1.10.23"
"1/27/2023","16494485","1674778199","1259590989006","1.10.23"
"1/28/2023","16501638","1674864599","1262459166362","1.10.23"
"1/29/2023","16508807","1674950999","1265391272539","1.10.23"
"1/30/2023","16515966","1675037399","1268193104772","1.10.23"
"1/31/2023","16523134","1675123799","1271027886372","1.10.23"
"2/1/2023","16530297","1675210199","1273310225634","1.10.23"
"2/2/2023","16537456","1675296599","1276098573196","1.10.23"
"2/3/2023","16544597","1675382999","1278507680877","1.10.23"
"2/4/2023","16551750","1675469399","1277069394727","1.10.23"
"2/5/2023","16558906","1675555799","1279809196385","1.10.23"
"2/6/2023","16566072","1675642199","1282455659870","1.10.23"
"2/7/2023","16573239","1675728599","1284128699529","1.10.23"
"2/8/2023","16580387","1675814999","1286494489920","1.10.23"
"2/9/2023","16587526","1675901399","1289142462660","1.10.23"
"2/10/2023","16594681","1675987799","1291494946156","1.10.23"
"2/11/2023","16601849","1676074199","1294188884889","1.10.23"
"2/12/2023","16609007","1676160599","1296496026499","1.10.23"
"2/13/2023","16616165","1676246999","1299338516476","1.10.23"
"2/14/2023","16623324","1676333399","942836386562","1.10.23"
"2/15/2023","16630472","1676419799","944137470095","1.10.23"
"2/16/2023","16637624","1676506199","946544658777","1.10.23"
"2/17/2023","16644782","1676592599","949031216070","1.10.23"
"2/18/2023","16651878","1676678999","951694085800","1.10.23"
"2/19/2023","16658987","1676765399","954441601919","1.10.23"
"2/20/2023","16666105","1676851799","956758077216","1.10.23"
"2/21/2023","16673234","1676938199","959549908424","1.10.23"
"2/22/2023","16680347","1677024599","959157665907","1.10.23"
"2/23/2023","16687444","1677110999","962032932521","1.10.23"
"2/24/2023","16694562","1677197399","964440446679","1.10.23"
"2/25/2023","16701648","1677283799","965644647394","1.10.23"
"2/26/2023","16708759","1677370199","961218525817","1.10.23"
"2/27/2023","16715878","1677456587","964061156119","1.10.23"
"2/28/2023","16723012","1677542999","966863097323","1.10.23"
"3/1/2023","16730120","1677629399","969349766955","1.10.23"
"3/2/2023","16737239","1677715799","972156085707","1.10.23"
"3/3/2023","16744338","1677802199","974866272124","1.10.23"
